pH,tm
7,33.9
7,33.9
7,33.9
5,33.9
7,33.9
7.6,33.9
7,33.9
7,34
7,34
7,34
7,34
7,34
7,34
4.6,34
7,34
7,34
2,34
7,34
7,34
7,34
7,34
7,34
6.3,34
7,34
4.5,34.1
7,34.1
7,34.1
7,34.1
7,34.1
2,34.1
2,34.1
7,34.1
7,34.1
7,34.1
7,34.1
7,34.1
7,34.1
7,34.2
7,34.2
7,34.2
7,34.2
7,34.2
7,34.2
7,34.2
7,34.2
7,34.2
7,34.2
7,34.2
7,34.2
7,34.3
7,34.3
7,34.3
7.6,34.3
7,34.3
7,34.3
7,34.3
7,34.3
7,34.4
7,34.4
7,34.4
7,34.4
7,34.4
7,34.4
7,34.4
7,34.4
2,34.4
7.6,34.4
7,34.4
7,34.4
7,34.4
7,34.4
7,34.4
7,34.4
7,34.4
7,34.4
7,34.4
7,34.4
7,34.5
7.3,34.5
7.3,34.5
7.3,34.5
7.3,34.5
7.3,34.5
7,34.5
7,34.5
7,34.5
6.3,34.5
7,34.5
7,34.5
7,34.5
7,34.5
,34.5
7,34.5
7,34.5
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.6
7,34.7
7,34.7
7,34.7
7.7,34.7
7,34.7
7,34.7
7,34.7
7,34.7
2,34.7
2,34.7
7,34.7
7,34.7
7,34.7
7,34.7
7,34.7
7,34.7
7,34.8
7,34.8
7,34.8
7,34.8
7,34.8
7,34.8
7,34.8
7,34.8
2.1,34.8
7,34.8
7,34.8
7,34.8
7,34.8
7,34.8
7,34.9
7,34.9
7,34.9
7,34.9
7,34.9
7,34.9
7,34.9
7,34.9
7,34.9
7,34.9
7,34.9
2,34.9
7.6,34.9
7.6,34.9
7,34.9
7,34.9
7.5,34.9
7,34.9
7,34.9
7,34.9
7,35
7,35
7,35
7,35
7.2,35
7,35
7,35
7.5,35
7,35
4.5,35
4.5,35
4.6,35
4.5,35
4.6,35
4.6,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35
7,35.1
3,35.1
7,35.1
7,35.1
7,35.1
7,35.1
7,35.1
7,35.1
7,35.1
7,35.1
7,35.1
2,35.1
7,35.1
7,35.1
7,35.1
7,35.1
7,35.1
7,35.1
7,35.1
7,35.1
7,35.1
7,35.1
7,35.1
7,35.2
7,35.2
7,35.2
7,35.2
7,35.2
7,35.2
7,35.2
7,35.2
7,35.2
7,35.2
7,35.2
7.6,35.2
7.6,35.2
7,35.2
7,35.2
7,35.2
7,35.2
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.3
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
6.3,35.4
2,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.4
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
3.75,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.5
7,35.6
7,35.6
7,35.6
7,35.6
7,35.6
7,35.6
7,35.6
7,35.6
7,35.6
7,35.6
7,35.6
7.5,35.6
7,35.6
7,35.6
7,35.6
7,35.6
7,35.6
3,35.6
7,35.6
7,35.6
7,35.6
7,35.6
7,35.6
7,35.6
7,35.6
7,35.7
7,35.7
7,35.7
7,35.7
7,35.7
7,35.7
7,35.7
7,35.7
7,35.7
7,35.7
7,35.7
7,35.7
5.5,35.7
7,35.7
7,35.7
7.6,35.7
7,35.7
7,35.7
7,35.7
6.3,35.7
6.3,35.7
6.3,35.7
6.3,35.7
7,35.7
7,35.7
7,35.7
7,35.7
7,35.7
7,35.8
7,35.8
7,35.8
7,35.8
7,35.8
7,35.8
7,35.8
7,35.8
7,35.8
7,35.8
7,35.8
7,35.8
7,35.8
7,35.8
7,35.8
2,35.8
7,35.8
7,35.8
7,35.8
7,35.8
6.3,35.8
7,35.8
7,35.8
7,35.8
7,35.8
7,35.8
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
2.4,35.9
7,35.9
7.6,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,35.9
7,36
7,36
7,36
7,36
7,36
7,36
7,36
7,36
7,36
7,36
7,36
7,36
7,36
7,36
7,36
2,36
7,36
7,36
7,36
7.6,36
7,36
2.1,36
7,36
7,36
7,36
7,36
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
3,36.1
3.01,36.1
3.01,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
7,36.1
4.5,36.1
7,36.1
7,36.1
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
2,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.2
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
8,36.3
7,36.3
7,36.3
7,36.3
7,36.3
5,36.3
2,36.3
2.2,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.3
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
2,36.4
7,36.4
7.6,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.4
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.5
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
2,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.6
4.6,36.6
3.75,36.6
7,36.6
7,36.6
7,36.6
7,36.6
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
3,36.7
7,36.7
7,36.7
7,36.7
7,36.7
,36.7
7.5,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.7
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
2,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
5,36.8
2,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7.5,36.8
7.5,36.8
7.5,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
6.6,36.8
6.6,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.8
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
2,36.9
2,36.9
7,36.9
7,36.9
7.4,36.9
7.4,36.9
7,36.9
7,36.9
7.5,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,36.9
7,37
7,37
8.5,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
2,37
7,37
2.5,37
7.4,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
7,37
,37
,37
8,37
8,37
8,37
8,37
8,37
8,37
8,37
8,37
7,37
7,37
7,37
7,37
7,37
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
5.2,37.1
7,37.1
7,37.1
8,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7.5,37.1
7,37.1
7,37.1
7,37.1
7,37.1
2,37.1
2.4,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7.5,37.1
7.5,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.1
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
2,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7.6,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7.5,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
5.8,37.2
8,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.2
7,37.3
7,37.3
8.5,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7.4,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
5.7,37.3
5.7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.3
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
4.2,37.4
4.2,37.4
4.2,37.4
4.2,37.4
4.2,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.4
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
6.3,37.5
7,37.5
2.7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7.5,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
7,37.5
6.3,37.5
7,37.5
,37.5
7,37.5
7,37.5
7,37.5
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
4.4,37.6
7,37.6
7,37.6
7,37.6
7,37.6
5.35,37.6
7,37.6
7,37.6
6.3,37.6
3,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
4.6,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.6
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
5,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7.5,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
8,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.7
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
6.6,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
2,37.8
7,37.8
10.4,37.8
2,37.8
2,37.8
3,37.8
7,37.8
7,37.8
7,37.8
7.6,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7.5,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.8
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
2,37.9
2,37.9
2,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7.5,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,37.9
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7.4,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7.5,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38
7,38.1
7,38.1
7,38.1
5,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
2,38.1
2,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7.5,38.1
7.5,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.1
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
6,38.2
7.4,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
5.5,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
6.3,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
,38.2
,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.2
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
5.28,38.3
4.5,38.3
3,38.3
3,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7.5,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
6.3,38.3
3,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.3
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
3,38.4
2,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.4
7,38.5
3,38.5
7,38.5
7,38.5
6.6,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
8.2,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
5,38.5
7,38.5
2.1,38.5
1.99,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7.5,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
8,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
,38.5
7,38.5
8,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.5
7,38.6
7,38.6
7,38.6
3,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
8,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
3,38.6
3,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7.5,38.6
7.5,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.6
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
2.53,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
2,38.7
2,38.7
7,38.7
7.6,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
4,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.7
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
3,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7.5,38.8
7.5,38.8
7.5,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.8
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
6.8,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
2,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7.5,38.9
7.5,38.9
7.5,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
4.6,38.9
4,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,38.9
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7.6,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7.5,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
4.75,39
7,39
7,39
7,39
7,39
7,39
7,39
,39
,39
,39
,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7.5,39.1
7,39.1
7,39.1
7,39.1
7,39.1
5.8,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.1
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
8,39.2
8.2,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
2,39.2
2,39.2
2,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7.5,39.2
7.5,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
,39.2
,39.2
,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.2
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
5.5,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
7,39.3
